transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,year,month,day,day_of_week,quarter,is_weekend,hour,time_period,season,price_tier,total_amount,avg_order_value,total_quantity_sold,store_total_sales,store_avg_sale,store_transaction_count,transaction_size_category,sales_performance,CustomerCluster,PredictedSales,SalesError,SalesPerformance
143586,2023-06-25,1900-01-01 16:14:27,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,6,25,6,2,1,16,Afternoon,Spring,Standard,9.3,9.3,4018,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
143602,2023-06-25,1900-01-01 16:28:45,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,6,25,6,2,1,16,Afternoon,Spring,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143603,2023-06-25,1900-01-01 16:29:28,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,6,25,6,2,1,16,Afternoon,Spring,Standard,9.0,9.0,4245,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143616,2023-06-25,1900-01-01 16:41:01,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,6,25,6,2,1,16,Afternoon,Spring,Standard,10.5,10.5,4317,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
143617,2023-06-25,1900-01-01 16:42:18,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,25,6,2,1,16,Afternoon,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
143618,2023-06-25,1900-01-01 16:44:01,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,6,25,6,2,1,16,Afternoon,Spring,Standard,11.25,11.25,4602,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
143632,2023-06-25,1900-01-01 16:53:42,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,25,6,2,1,16,Afternoon,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
143634,2023-06-25,1900-01-01 16:53:44,3,5,Lower Manhattan,30,3.0,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,2023,6,25,6,2,1,16,Afternoon,Spring,Standard,9.0,9.0,4195,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143638,2023-06-25,1900-01-01 16:54:39,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,25,6,2,1,16,Afternoon,Spring,Premium,14.25,14.25,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,14.25,0.0,Slightly Under
143663,2023-06-25,1900-01-01 17:13:10,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,25,6,2,1,17,Afternoon,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
143666,2023-06-25,1900-01-01 17:17:09,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,6,25,6,2,1,17,Afternoon,Spring,Standard,11.25,11.25,4266,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
143670,2023-06-25,1900-01-01 17:20:24,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,25,6,2,1,17,Afternoon,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
143675,2023-06-25,1900-01-01 17:26:34,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,25,6,2,1,17,Afternoon,Spring,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
143676,2023-06-25,1900-01-01 17:30:32,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,25,6,2,1,17,Afternoon,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
143678,2023-06-25,1900-01-01 17:30:55,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,6,25,6,2,1,17,Afternoon,Spring,Standard,11.25,11.25,4266,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
143688,2023-06-25,1900-01-01 17:42:49,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,25,6,2,1,17,Afternoon,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
143695,2023-06-25,1900-01-01 17:48:13,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,25,6,2,1,17,Afternoon,Spring,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
143702,2023-06-25,1900-01-01 17:55:34,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,25,6,2,1,17,Afternoon,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
143705,2023-06-25,1900-01-01 17:58:34,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,25,6,2,1,17,Afternoon,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
143709,2023-06-25,1900-01-01 18:00:26,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,6,25,6,2,1,18,Afternoon,Spring,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143710,2023-06-25,1900-01-01 18:00:50,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,6,25,6,2,1,18,Afternoon,Spring,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
143726,2023-06-25,1900-01-01 18:17:59,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,6,25,6,2,1,18,Afternoon,Spring,Standard,9.0,9.0,4393,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143771,2023-06-25,1900-01-01 19:13:00,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,25,6,2,1,19,Evening,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
143782,2023-06-25,1900-01-01 19:28:28,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,25,6,2,1,19,Evening,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
143792,2023-06-25,1900-01-01 19:42:35,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,25,6,2,1,19,Evening,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
143808,2023-06-26,1900-01-01 06:02:06,3,5,Lower Manhattan,32,3.0,Coffee,Gourmet brewed coffee,Ethiopia Rg,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,9.0,9.0,4393,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143813,2023-06-26,1900-01-01 06:09:59,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143814,2023-06-26,1900-01-01 06:13:37,3,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Premium,14.25,14.25,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,14.25,0.0,Slightly Under
143817,2023-06-26,1900-01-01 06:18:59,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,9.0,9.0,4245,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143818,2023-06-26,1900-01-01 06:21:52,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143834,2023-06-26,1900-01-01 06:39:19,3,5,Lower Manhattan,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,10.5,10.5,4227,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
143838,2023-06-26,1900-01-01 06:44:53,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Premium,12.75,12.75,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
143841,2023-06-26,1900-01-01 06:46:45,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
143842,2023-06-26,1900-01-01 06:47:42,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
143851,2023-06-26,1900-01-01 06:50:10,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,6,Early Morning,Spring,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
143853,2023-06-26,1900-01-01 06:51:30,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143861,2023-06-26,1900-01-01 06:55:47,3,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,6,Early Morning,Spring,Premium,12.75,12.75,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
143863,2023-06-26,1900-01-01 06:55:56,3,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,6,Early Morning,Spring,Premium,13.5,13.5,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,13.5,0.0,Slightly Under
143865,2023-06-26,1900-01-01 06:56:31,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,11.25,11.25,4602,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
143873,2023-06-26,1900-01-01 06:58:40,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,6,26,0,2,0,6,Early Morning,Spring,Standard,11.25,11.25,4602,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
143893,2023-06-26,1900-01-01 07:10:48,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,6,26,0,2,0,7,Morning,Spring,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143902,2023-06-26,1900-01-01 07:13:05,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,7,Morning,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
143919,2023-06-26,1900-01-01 07:17:50,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,7,Morning,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
143923,2023-06-26,1900-01-01 07:21:42,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,7,Morning,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
143936,2023-06-26,1900-01-01 07:26:30,3,5,Lower Manhattan,51,3.0,Tea,Brewed Black tea,Earl Grey Lg,2023,6,26,0,2,0,7,Morning,Spring,Standard,9.0,9.0,4245,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143937,2023-06-26,1900-01-01 07:26:31,3,5,Lower Manhattan,43,3.0,Tea,Brewed herbal tea,Lemon Grass Lg,2023,6,26,0,2,0,7,Morning,Spring,Standard,9.0,9.0,4089,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143947,2023-06-26,1900-01-01 07:31:23,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2023,6,26,0,2,0,7,Morning,Spring,Standard,7.949999999999999,7.949999999999999,2540,207261.64,4.476009934132383,46305,Small Order,Medium,1,7.950000000000012,-1.2434497875801753e-14,Slightly Under
143950,2023-06-26,1900-01-01 07:32:19,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,7,Morning,Spring,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
143951,2023-06-26,1900-01-01 07:33:36,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,6,26,0,2,0,7,Morning,Spring,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
143953,2023-06-26,1900-01-01 07:35:47,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,6,26,0,2,0,7,Morning,Spring,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
143956,2023-06-26,1900-01-01 07:36:04,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,7,Morning,Spring,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
143985,2023-06-26,1900-01-01 07:48:44,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,7,Morning,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144023,2023-06-26,1900-01-01 08:07:07,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,8,Morning,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144026,2023-06-26,1900-01-01 08:07:52,3,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,2023,6,26,0,2,0,8,Morning,Spring,Standard,10.5,10.5,4007,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
144034,2023-06-26,1900-01-01 08:12:02,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,6,26,0,2,0,8,Morning,Spring,Standard,9.0,9.0,4220,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144040,2023-06-26,1900-01-01 08:15:17,3,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,2023,6,26,0,2,0,8,Morning,Spring,Standard,11.25,11.25,4266,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
144070,2023-06-26,1900-01-01 08:29:42,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,6,26,0,2,0,8,Morning,Spring,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144080,2023-06-26,1900-01-01 08:36:29,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
144097,2023-06-26,1900-01-01 08:41:53,3,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,8,Morning,Spring,Premium,12.75,12.75,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
144111,2023-06-26,1900-01-01 08:45:40,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
144120,2023-06-26,1900-01-01 08:48:53,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,8,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
144125,2023-06-26,1900-01-01 08:52:38,3,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,2023,6,26,0,2,0,8,Morning,Spring,Standard,10.5,10.5,4317,207261.64,4.476009934132383,46305,Small Order,Medium,1,10.5,0.0,Slightly Under
144129,2023-06-26,1900-01-01 08:52:51,3,5,Lower Manhattan,72,2.65,Bakery,Scone,Ginger Scone,2023,6,26,0,2,0,8,Morning,Spring,Standard,7.949999999999999,7.949999999999999,2540,207261.64,4.476009934132383,46305,Small Order,Medium,1,7.950000000000012,-1.2434497875801753e-14,Slightly Under
144158,2023-06-26,1900-01-01 09:08:19,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,9,Morning,Spring,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
144184,2023-06-26,1900-01-01 09:18:01,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,26,0,2,0,9,Morning,Spring,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
144187,2023-06-26,1900-01-01 09:19:02,3,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,2023,6,26,0,2,0,9,Morning,Spring,Standard,11.25,11.25,4329,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
144189,2023-06-26,1900-01-01 09:19:05,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,6,26,0,2,0,9,Morning,Spring,Standard,9.0,9.0,4220,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144199,2023-06-26,1900-01-01 09:26:03,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,6,26,0,2,0,9,Morning,Spring,Standard,11.25,11.25,4395,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
144236,2023-06-26,1900-01-01 09:40:35,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,6,26,0,2,0,9,Morning,Spring,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144258,2023-06-26,1900-01-01 09:48:26,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
144259,2023-06-26,1900-01-01 09:48:34,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,9,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
144271,2023-06-26,1900-01-01 09:54:08,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,6,26,0,2,0,9,Morning,Spring,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144273,2023-06-26,1900-01-01 09:54:19,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,9,Morning,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144295,2023-06-26,1900-01-01 10:04:42,3,5,Lower Manhattan,37,3.0,Coffee,Barista Espresso,Espresso shot,2023,6,26,0,2,0,10,Morning,Spring,Standard,9.0,9.0,4165,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144306,2023-06-26,1900-01-01 10:09:23,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,26,0,2,0,10,Morning,Spring,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
144307,2023-06-26,1900-01-01 10:10:22,3,5,Lower Manhattan,49,3.0,Tea,Brewed Black tea,English Breakfast Lg,2023,6,26,0,2,0,10,Morning,Spring,Standard,9.0,9.0,4309,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144324,2023-06-26,1900-01-01 10:15:51,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,10,Morning,Spring,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
144332,2023-06-26,1900-01-01 10:17:56,3,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,2023,6,26,0,2,0,10,Morning,Spring,Standard,11.25,11.25,4395,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
144353,2023-06-26,1900-01-01 10:31:40,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,10,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144355,2023-06-26,1900-01-01 10:33:43,3,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg,2023,6,26,0,2,0,10,Morning,Spring,Standard,9.3,9.3,4018,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.299999999999981,1.9539925233402755e-14,Slightly Over
144382,2023-06-26,1900-01-01 10:46:04,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,10,Morning,Spring,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
144385,2023-06-26,1900-01-01 10:48:15,3,5,Lower Manhattan,45,3.0,Tea,Brewed herbal tea,Peppermint Lg,2023,6,26,0,2,0,10,Morning,Spring,Standard,9.0,9.0,4350,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144406,2023-06-26,1900-01-01 11:04:05,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,11,Morning,Spring,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
144415,2023-06-26,1900-01-01 11:11:52,3,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,11,Morning,Spring,Premium,12.75,12.75,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,12.75,0.0,Slightly Under
144418,2023-06-26,1900-01-01 11:13:32,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,11,Morning,Spring,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144429,2023-06-26,1900-01-01 11:21:29,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,6,26,0,2,0,11,Morning,Spring,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
144450,2023-06-26,1900-01-01 11:32:31,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,6,26,0,2,0,11,Morning,Spring,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144473,2023-06-26,1900-01-01 11:54:11,3,5,Lower Manhattan,26,3.0,Coffee,Organic brewed coffee,Brazilian Rg,2023,6,26,0,2,0,11,Morning,Spring,Standard,9.0,9.0,4385,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144479,2023-06-26,1900-01-01 11:56:48,3,5,Lower Manhattan,47,3.0,Tea,Brewed Green tea,Serenity Green Tea Lg,2023,6,26,0,2,0,11,Morning,Spring,Standard,9.0,9.0,4220,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
144483,2023-06-26,1900-01-01 12:04:49,3,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,2023,6,26,0,2,0,12,Morning,Spring,Standard,11.25,11.25,4602,207261.64,4.476009934132383,46305,Small Order,Medium,1,11.25,0.0,Slightly Under
144497,2023-06-26,1900-01-01 12:15:10,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,6,26,0,2,0,12,Morning,Spring,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
144520,2023-06-26,1900-01-01 12:34:23,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,6,26,0,2,0,12,Morning,Spring,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
144524,2023-06-26,1900-01-01 12:36:24,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,6,26,0,2,0,12,Morning,Spring,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
